Site,Stage,Year,Column,Row,Genotype,yield,aphidcov,lcol,lrow,Block,Site.o,Environment
07S3MUR,07S3,2007,10,42,400,3.44,NA,3.5,19,3,07MUR01,07MUR
07S3MUR,07S3,2007,10,43,599,3.06,NA,3.5,20,3,07MUR01,07MUR
07S3MUR,07S3,2007,10,44,655,2.97,NA,3.5,21,3,07MUR01,07MUR
07S3MUR,07S3,2007,10,45,432,3.27,NA,3.5,22,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,1,653,2.63,NA,4.5,-22,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,2,620,2.97,NA,4.5,-21,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,3,2,2.86,NA,4.5,-20,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,4,389,3.23,NA,4.5,-19,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,5,426,3.16,NA,4.5,-18,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,6,657,3.52,NA,4.5,-17,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,7,444,3.1,NA,4.5,-16,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,8,611,3.38,NA,4.5,-15,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,9,690,3.38,NA,4.5,-14,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,10,610,3.4,NA,4.5,-13,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,11,634,3.08,NA,4.5,-12,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,12,491,3.35,NA,4.5,-11,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,13,470,3.7,NA,4.5,-10,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,14,672,3.57,NA,4.5,-9,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,15,623,2.95,NA,4.5,-8,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,16,517,3.42,NA,4.5,-7,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,17,628,3.2,NA,4.5,-6,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,18,675,2.76,NA,4.5,-5,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,19,479,3.05,NA,4.5,-4,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,20,648,3.52,NA,4.5,-3,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,21,602,3.14,NA,4.5,-2,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,22,646,2.52,NA,4.5,-1,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,23,471,3.48,NA,4.5,0,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,24,638,2.99,NA,4.5,1,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,25,664,3.55,NA,4.5,2,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,26,495,2.69,NA,4.5,3,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,27,341,2.84,NA,4.5,4,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,28,3,2.59,NA,4.5,5,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,29,4,2.73,NA,4.5,6,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,30,640,2.48,NA,4.5,7,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,31,424,2.31,NA,4.5,8,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,32,554,2.91,NA,4.5,9,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,33,480,2.65,NA,4.5,10,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,34,588,2.42,NA,4.5,11,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,35,583,2.48,NA,4.5,12,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,36,679,2.89,NA,4.5,13,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,37,659,3.21,NA,4.5,14,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,38,430,3.29,NA,4.5,15,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,39,434,3.29,NA,4.5,16,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,40,660,3.01,NA,4.5,17,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,41,387,3.14,NA,4.5,18,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,42,674,2.78,NA,4.5,19,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,43,380,2.63,NA,4.5,20,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,44,591,2.44,NA,4.5,21,3,07MUR01,07MUR
07S3MUR,07S3,2007,11,45,427,2.97,NA,4.5,22,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,1,338,3.03,NA,5.5,-22,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,2,431,2.67,NA,5.5,-21,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,3,399,2.74,NA,5.5,-20,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,4,621,3.03,NA,5.5,-19,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,5,421,3.8,NA,5.5,-18,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,6,439,2.59,NA,5.5,-17,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,7,618,3.76,NA,5.5,-16,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,8,528,3.65,NA,5.5,-15,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,9,587,2.73,NA,5.5,-14,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,10,497,3.5,NA,5.5,-13,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,11,661,3.36,NA,5.5,-12,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,12,584,2.89,NA,5.5,-11,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,13,643,3.42,NA,5.5,-10,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,14,656,3.01,NA,5.5,-9,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,15,437,3.01,NA,5.5,-8,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,16,596,3.12,NA,5.5,-7,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,17,678,2.52,NA,5.5,-6,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,18,662,3.4,NA,5.5,-5,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,19,601,2.63,NA,5.5,-4,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,20,478,3.38,NA,5.5,-3,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,21,441,3.33,NA,5.5,-2,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,22,436,3.27,NA,5.5,-1,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,23,593,2.65,NA,5.5,0,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,24,425,3.01,NA,5.5,1,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,25,592,2.11,NA,5.5,2,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,26,605,2.27,NA,5.5,3,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,27,343,2.71,NA,5.5,4,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,28,642,2.88,NA,5.5,5,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,29,658,2.18,NA,5.5,6,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,30,627,1.99,NA,5.5,7,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,31,450,2.2,NA,5.5,8,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,32,666,NA,NA,5.5,9,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,33,635,2.54,NA,5.5,10,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,34,633,2.16,NA,5.5,11,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,35,486,3.01,NA,5.5,12,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,36,668,2.46,NA,5.5,13,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,37,637,2.67,NA,5.5,14,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,38,622,2.18,NA,5.5,15,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,39,551,2.14,NA,5.5,16,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,40,552,2.42,NA,5.5,17,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,41,649,2.52,NA,5.5,18,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,42,423,2.14,NA,5.5,19,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,43,457,1.75,NA,5.5,20,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,44,422,2.39,NA,5.5,21,3,07MUR01,07MUR
07S3MUR,07S3,2007,12,45,454,2.27,NA,5.5,22,3,07MUR01,07MUR
07S3NAR,07S3,2007,1,1,618,0.15,NA,-5.5,-22,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,2,3,0.13,NA,-5.5,-21,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,3,625,0.23,NA,-5.5,-20,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,4,597,0.23,NA,-5.5,-19,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,5,554,0.34,NA,-5.5,-18,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,6,444,0.17,NA,-5.5,-17,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,7,592,0.49,NA,-5.5,-16,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,8,549,0.62,NA,-5.5,-15,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,9,606,0.43,NA,-5.5,-14,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,10,480,0.96,NA,-5.5,-13,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,11,521,0.68,NA,-5.5,-12,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,12,622,0.17,NA,-5.5,-11,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,13,486,0.64,NA,-5.5,-10,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,14,639,0.53,NA,-5.5,-9,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,15,339,0.15,NA,-5.5,-8,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,16,651,0.23,NA,-5.5,-7,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,17,598,0.51,NA,-5.5,-6,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,18,657,0.51,NA,-5.5,-5,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,19,663,0.94,NA,-5.5,-4,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,20,630,0.36,NA,-5.5,-3,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,21,621,0.3,NA,-5.5,-2,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,22,664,0.23,NA,-5.5,-1,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,23,456,0.62,NA,-5.5,0,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,24,584,0.32,NA,-5.5,1,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,25,669,0.36,NA,-5.5,2,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,26,565,0.09,NA,-5.5,3,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,27,637,0.43,NA,-5.5,4,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,28,457,0.49,NA,-5.5,5,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,29,388,0.23,NA,-5.5,6,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,30,627,0.38,NA,-5.5,7,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,31,605,0.64,NA,-5.5,8,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,32,441,0.41,NA,-5.5,9,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,33,643,0.43,NA,-5.5,10,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,34,491,0.45,NA,-5.5,11,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,35,432,0.6,NA,-5.5,12,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,36,437,0.13,NA,-5.5,13,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,37,673,0.51,NA,-5.5,14,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,38,537,0.23,NA,-5.5,15,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,39,473,0.94,NA,-5.5,16,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,40,479,1,NA,-5.5,17,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,41,478,0.86,NA,-5.5,18,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,42,675,0.51,NA,-5.5,19,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,43,666,1.47,NA,-5.5,20,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,44,2,0.47,NA,-5.5,21,1,07NAR01,07NAR
07S3NAR,07S3,2007,1,45,620,0.39,NA,-5.5,22,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,1,583,0.39,NA,-4.5,-22,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,2,421,0.58,NA,-4.5,-21,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,3,672,0.62,NA,-4.5,-20,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,4,603,0.58,NA,-4.5,-19,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,5,668,0.58,NA,-4.5,-18,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,6,615,0.45,NA,-4.5,-17,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,7,660,0.64,NA,-4.5,-16,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,8,510,0.38,NA,-4.5,-15,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,9,501,0.11,NA,-4.5,-14,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,10,552,0.49,NA,-4.5,-13,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,11,420,0.3,NA,-4.5,-12,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,12,679,0.26,NA,-4.5,-11,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,13,656,0.15,NA,-4.5,-10,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,14,646,0.08,NA,-4.5,-9,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,15,677,0.45,NA,-4.5,-8,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,16,515,0.43,NA,-4.5,-7,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,17,680,0.62,NA,-4.5,-6,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,18,527,0.68,NA,-4.5,-5,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,19,454,0.71,NA,-4.5,-4,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,20,662,0.19,NA,-4.5,-3,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,21,497,0.23,NA,-4.5,-2,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,22,616,0.64,NA,-4.5,-1,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,23,647,0.28,NA,-4.5,0,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,24,434,0.21,NA,-4.5,1,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,25,436,0.13,NA,-4.5,2,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,26,484,0.66,NA,-4.5,3,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,27,690,0.21,NA,-4.5,4,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,28,613,0.32,NA,-4.5,5,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,29,670,0.79,NA,-4.5,6,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,30,654,0.26,NA,-4.5,7,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,31,587,0.53,NA,-4.5,8,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,32,470,0.41,NA,-4.5,9,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,33,450,0.13,NA,-4.5,10,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,34,390,0.15,NA,-4.5,11,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,35,674,0.11,NA,-4.5,12,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,36,607,0.08,NA,-4.5,13,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,37,463,0.34,NA,-4.5,14,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,38,614,0.09,NA,-4.5,15,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,39,609,0.09,NA,-4.5,16,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,40,428,0.51,NA,-4.5,17,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,41,558,0.26,NA,-4.5,18,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,42,4,0.21,NA,-4.5,19,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,43,640,0.3,NA,-4.5,20,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,44,449,0.17,NA,-4.5,21,1,07NAR01,07NAR
07S3NAR,07S3,2007,2,45,626,0.47,NA,-4.5,22,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,1,594,0.6,NA,-3.5,-22,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,2,452,0.38,NA,-3.5,-21,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,3,617,0.26,NA,-3.5,-20,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,4,632,0.13,NA,-3.5,-19,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,5,517,0.58,NA,-3.5,-18,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,6,528,0.47,NA,-3.5,-17,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,7,610,0.85,NA,-3.5,-16,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,8,638,0.62,NA,-3.5,-15,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,9,387,0.66,NA,-3.5,-14,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,10,631,0.64,NA,-3.5,-13,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,11,691,0.26,NA,-3.5,-12,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,12,611,0.86,NA,-3.5,-11,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,13,641,0.75,NA,-3.5,-10,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,14,689,0.41,NA,-3.5,-9,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,15,619,0.58,NA,-3.5,-8,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,16,426,0.86,NA,-3.5,-7,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,17,634,1.02,NA,-3.5,-6,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,18,658,0.6,NA,-3.5,-5,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,19,551,1.02,NA,-3.5,-4,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,20,443,0.17,NA,-3.5,-3,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,21,525,0.79,NA,-3.5,-2,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,22,431,0.51,NA,-3.5,-1,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,23,629,0.3,NA,-3.5,0,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,24,596,0.24,NA,-3.5,1,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,25,385,0.32,NA,-3.5,2,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,26,665,1.24,NA,-3.5,3,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,27,380,1.11,NA,-3.5,4,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,28,595,0.26,NA,-3.5,5,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,29,379,0.92,NA,-3.5,6,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,30,652,0.73,NA,-3.5,7,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,31,604,0.41,NA,-3.5,8,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,32,462,0.71,NA,-3.5,9,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,33,602,0.53,NA,-3.5,10,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,34,642,0.23,NA,-3.5,11,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,35,397,0.45,NA,-3.5,12,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,36,430,0.51,NA,-3.5,13,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,37,649,0.17,NA,-3.5,14,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,38,667,0.94,NA,-3.5,15,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,39,655,0.49,NA,-3.5,16,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,40,422,0.38,NA,-3.5,17,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,41,386,0.64,NA,-3.5,18,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,42,378,0.58,NA,-3.5,19,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,43,343,0.9,NA,-3.5,20,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,44,468,1,NA,-3.5,21,1,07NAR01,07NAR
07S3NAR,07S3,2007,3,45,678,0.28,NA,-3.5,22,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,1,671,0.75,NA,-2.5,-22,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,2,659,0.36,NA,-2.5,-21,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,3,400,0.3,NA,-2.5,-20,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,4,591,0.47,NA,-2.5,-19,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,5,633,0.43,NA,-2.5,-18,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,6,644,0.24,NA,-2.5,-17,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,7,636,0.73,NA,-2.5,-16,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,8,589,0.68,NA,-2.5,-15,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,9,653,0.32,NA,-2.5,-14,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,10,661,0.34,NA,-2.5,-13,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,11,601,0.55,NA,-2.5,-12,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,12,341,0.21,NA,-2.5,-11,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,13,593,0.41,NA,-2.5,-10,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,14,338,0.23,NA,-2.5,-9,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,15,648,0.19,NA,-2.5,-8,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,16,344,1.09,NA,-2.5,-7,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,17,676,0.47,NA,-2.5,-6,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,18,600,0.49,NA,-2.5,-5,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,19,427,0.58,NA,-2.5,-4,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,20,599,0.28,NA,-2.5,-3,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,21,424,0.55,NA,-2.5,-2,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,22,396,0.85,NA,-2.5,-1,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,23,340,1.02,NA,-2.5,0,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,24,623,0.96,NA,-2.5,1,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,25,650,0.28,NA,-2.5,2,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,26,498,0.64,NA,-2.5,3,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,27,439,0.77,NA,-2.5,4,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,28,495,0.13,NA,-2.5,5,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,29,588,0.79,NA,-2.5,6,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,30,433,0.39,NA,-2.5,7,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,31,448,0.17,NA,-2.5,8,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,32,389,0.64,NA,-2.5,9,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,33,628,0.56,NA,-2.5,10,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,34,590,0.64,NA,-2.5,11,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,35,425,0.47,NA,-2.5,12,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,36,429,0.45,NA,-2.5,13,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,37,401,0.77,NA,-2.5,14,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,38,423,0.26,NA,-2.5,15,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,39,399,0.51,NA,-2.5,16,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,40,608,0.19,NA,-2.5,17,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,41,612,0.71,NA,-2.5,18,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,42,645,0.13,NA,-2.5,19,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,43,624,0.19,NA,-2.5,20,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,44,635,0.15,NA,-2.5,21,1,07NAR01,07NAR
07S3NAR,07S3,2007,4,45,471,0.45,NA,-2.5,22,1,07NAR01,07NAR
07S3NAR,07S3,2007,5,1,463,0.62,NA,-1.5,-22,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,2,4,0.88,NA,-1.5,-21,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,3,452,0.45,NA,-1.5,-20,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,4,484,0.88,NA,-1.5,-19,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,5,389,0.77,NA,-1.5,-18,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,6,635,0.3,NA,-1.5,-17,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,7,420,0.75,NA,-1.5,-16,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,8,617,0.51,NA,-1.5,-15,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,9,517,0.9,NA,-1.5,-14,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,10,584,0.77,NA,-1.5,-13,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,11,450,0.58,NA,-1.5,-12,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,12,521,1.03,NA,-1.5,-11,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,13,613,0.39,NA,-1.5,-10,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,14,646,0.23,NA,-1.5,-9,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,15,626,0.58,NA,-1.5,-8,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,16,401,0.98,NA,-1.5,-7,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,17,650,0.21,NA,-1.5,-6,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,18,648,0.15,NA,-1.5,-5,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,19,670,1.07,NA,-1.5,-4,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,20,647,0.34,NA,-1.5,-3,2,07NAR01,07NAR
07S3NAR,07S3,2007,5,21,470,0.66,NA,-1.5,-2,2,07NAR01,07NAR
